discr,reduction,operator,freq,cds,corpus,base,context_type,dimensionality,neg,similarity,SimLex999,men
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,0.2,correlation,0.339,0.694
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,0.2,cos,0.189,0.502
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,0.5,correlation,0.346,0.71
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,0.5,cos,0.3,0.671
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,0.7,correlation,0.349,0.72
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,0.7,cos,0.352,0.723
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,1,correlation,0.353,0.733
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,1,cos,0.363,0.738
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,1.4,correlation,0.347,0.737
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,1.4,cos,0.35,0.739
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,2,correlation,0.335,0.736
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,2,cos,0.333,0.735
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,5,correlation,0.304,0.715
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,5,cos,0.27,0.703
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,7,correlation,0.266,0.705
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,5000,7,cos,0.232,0.691
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,0.2,correlation,0.352,0.71
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,0.2,cos,0.188,0.521
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,0.5,correlation,0.358,0.726
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,0.5,cos,0.3,0.679
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,0.7,correlation,0.36,0.733
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,0.7,cos,0.357,0.732
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,1,correlation,0.362,0.743
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,1,cos,0.369,0.746
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,1.4,correlation,0.359,0.747
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,1.4,cos,0.359,0.747
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,2,correlation,0.35,0.747
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,2,cos,0.346,0.745
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,5,correlation,0.32,0.733
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,5,cos,0.296,0.718
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,7,correlation,0.313,0.722
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,10000,7,cos,0.264,0.705
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,0.2,correlation,0.346,0.714
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,0.2,cos,0.191,0.54
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,0.5,correlation,0.366,0.739
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,0.5,cos,0.297,0.686
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,0.7,correlation,0.368,0.746
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,0.7,cos,0.359,0.741
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,1,correlation,0.37,0.754
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,1,cos,0.376,0.757
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,1.4,correlation,0.369,0.758
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,1.4,cos,0.369,0.758
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,2,correlation,0.367,0.759
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,2,cos,0.362,0.756
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,5,correlation,0.357,0.751
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,5,cos,0.335,0.738
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,7,correlation,0.35,0.745
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,20000,7,cos,0.312,0.726
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,0.2,correlation,0.331,0.706
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,0.2,cos,0.192,0.552
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,0.5,correlation,0.365,0.741
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,0.5,cos,0.294,0.688
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,0.7,correlation,0.369,0.748
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,0.7,cos,0.357,0.741
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,1,correlation,0.372,0.755
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,1,cos,0.377,0.758
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,1.4,correlation,0.372,0.759
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,1.4,cos,0.373,0.76
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,2,correlation,0.372,0.761
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,2,cos,0.368,0.758
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,5,correlation,0.369,0.754
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,5,cos,0.349,0.742
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,7,correlation,0.365,0.748
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,30000,7,cos,0.333,0.731
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,0.2,correlation,0.319,0.697
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,0.2,cos,0.195,0.558
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,0.5,correlation,0.364,0.74
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,0.5,cos,0.291,0.688
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,0.7,correlation,0.369,0.748
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,0.7,cos,0.354,0.74
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,1,correlation,0.372,0.755
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,1,cos,0.377,0.758
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,1.4,correlation,0.373,0.759
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,1.4,cos,0.374,0.759
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,2,correlation,0.373,0.76
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,2,cos,0.37,0.757
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,5,correlation,0.371,0.754
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,5,cos,0.351,0.742
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,7,correlation,0.365,0.747
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,40000,7,cos,0.335,0.73
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,0.2,correlation,0.31,0.69
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,0.2,cos,0.198,0.563
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,0.5,correlation,0.362,0.739
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,0.5,cos,0.291,0.688
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,0.7,correlation,0.37,0.748
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,0.7,cos,0.354,0.739
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,1,correlation,0.373,0.755
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,1,cos,0.378,0.758
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,1.4,correlation,0.375,0.758
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,1.4,cos,0.376,0.759
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,2,correlation,0.376,0.759
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,2,cos,0.372,0.757
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,5,correlation,0.377,0.753
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,5,cos,0.359,0.743
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,7,correlation,0.373,0.746
scpmi,raw,head,logn,global,ukwac_wackypedia,e,nvaa,50000,7,cos,0.347,0.731
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,0.2,correlation,0.159,0.281
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,0.2,cos,0.16,0.281
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,0.5,correlation,0.162,0.308
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,0.5,cos,0.163,0.307
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,0.7,correlation,0.178,0.401
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,0.7,cos,0.178,0.4
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,1,correlation,0.23,0.615
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,1,cos,0.236,0.625
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,1.4,correlation,0.246,0.513
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,1.4,cos,0.219,0.547
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,2,correlation,0.18,0.35
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,2,cos,0.16,0.377
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,5,correlation,0.068,0.11
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,5,cos,0.006,0.14
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,7,correlation,-0.023,0.035
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,1000,7,cos,-0.026,0.048
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,0.2,correlation,0.17,0.305
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,0.2,cos,0.171,0.304
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,0.5,correlation,0.176,0.372
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,0.5,cos,0.177,0.37
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,0.7,correlation,0.187,0.464
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,0.7,cos,0.188,0.463
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,1,correlation,0.227,0.671
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,1,cos,0.229,0.67
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,1.4,correlation,0.237,0.689
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,1.4,cos,0.233,0.692
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,2,correlation,0.238,0.626
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,2,cos,0.206,0.646
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,5,correlation,0.126,0.261
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,5,cos,0.075,0.356
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,7,correlation,0.059,0.212
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,2000,7,cos,0.009,0.27
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,0.2,correlation,0.169,0.314
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,0.2,cos,0.17,0.313
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,0.5,correlation,0.174,0.387
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,0.5,cos,0.174,0.386
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,0.7,correlation,0.182,0.472
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,0.7,cos,0.183,0.47
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,1,correlation,0.209,0.653
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,1,cos,0.209,0.652
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,1.4,correlation,0.243,0.711
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,1.4,cos,0.242,0.707
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,2,correlation,0.252,0.687
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,2,cos,0.237,0.692
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,5,correlation,0.137,0.405
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,5,cos,0.091,0.48
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,7,correlation,0.095,0.281
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,3000,7,cos,0.073,0.375
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,0.2,correlation,0.171,0.334
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,0.2,cos,0.172,0.332
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,0.5,correlation,0.176,0.411
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,0.5,cos,0.176,0.41
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,0.7,correlation,0.184,0.486
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,0.7,cos,0.185,0.485
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,1,correlation,0.207,0.629
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,1,cos,0.207,0.629
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,1.4,correlation,0.264,0.72
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,1.4,cos,0.261,0.715
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,2,correlation,0.278,0.712
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,2,cos,0.258,0.707
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,5,correlation,0.191,0.548
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,5,cos,0.137,0.58
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,7,correlation,0.16,0.423
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,5000,7,cos,0.127,0.486
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,0.2,correlation,0.169,0.338
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,0.2,cos,0.169,0.338
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,0.5,correlation,0.175,0.41
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,0.5,cos,0.175,0.409
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,0.7,correlation,0.182,0.473
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,0.7,cos,0.182,0.472
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,1,correlation,0.199,0.588
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,1,cos,0.199,0.588
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,1.4,correlation,0.261,0.71
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,1.4,cos,0.258,0.706
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,2,correlation,0.29,0.721
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,2,cos,0.268,0.71
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,5,correlation,0.229,0.633
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,5,cos,0.187,0.64
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,7,correlation,0.189,0.54
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,10000,7,cos,0.152,0.565
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,0.2,correlation,0.166,0.319
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,0.2,cos,0.167,0.319
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,0.5,correlation,0.172,0.388
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,0.5,cos,0.172,0.387
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,0.7,correlation,0.179,0.447
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,0.7,cos,0.179,0.446
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,1,correlation,0.193,0.552
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,1,cos,0.193,0.552
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,1.4,correlation,0.241,0.693
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,1.4,cos,0.24,0.691
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,2,correlation,0.282,0.726
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,2,cos,0.269,0.716
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,5,correlation,0.26,0.681
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,5,cos,0.218,0.67
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,7,correlation,0.223,0.617
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,20000,7,cos,0.188,0.612
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,0.2,correlation,0.163,0.319
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,0.2,cos,0.164,0.319
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,0.5,correlation,0.169,0.385
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,0.5,cos,0.169,0.385
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,0.7,correlation,0.175,0.44
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,0.7,cos,0.175,0.44
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,1,correlation,0.188,0.538
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,1,cos,0.188,0.538
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,1.4,correlation,0.228,0.677
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,1.4,cos,0.227,0.676
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,2,correlation,0.28,0.726
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,2,cos,0.27,0.716
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,5,correlation,0.276,0.689
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,5,cos,0.239,0.674
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,7,correlation,0.247,0.635
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,30000,7,cos,0.205,0.63
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,0.2,correlation,0.164,0.315
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,0.2,cos,0.164,0.314
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,0.5,correlation,0.169,0.378
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,0.5,cos,0.169,0.378
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,0.7,correlation,0.175,0.432
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,0.7,cos,0.175,0.432
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,1,correlation,0.187,0.526
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,1,cos,0.187,0.526
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,1.4,correlation,0.221,0.664
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,1.4,cos,0.22,0.663
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,2,correlation,0.281,0.725
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,2,cos,0.273,0.716
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,5,correlation,0.281,0.693
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,5,cos,0.252,0.674
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,7,correlation,0.246,0.643
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,40000,7,cos,0.207,0.634
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,0.2,correlation,0.164,0.314
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,0.2,cos,0.164,0.313
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,0.5,correlation,0.168,0.376
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,0.5,cos,0.168,0.376
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,0.7,correlation,0.174,0.428
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,0.7,cos,0.174,0.427
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,1,correlation,0.186,0.519
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,1,cos,0.186,0.519
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,1.4,correlation,0.217,0.654
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,1.4,cos,0.217,0.654
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,2,correlation,0.282,0.724
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,2,cos,0.275,0.716
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,5,correlation,0.285,0.696
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,5,cos,0.264,0.675
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,7,correlation,0.25,0.65
scpmi,raw,head,n,0.75,ukwac_wackypedia,e,nvaa,50000,7,cos,0.219,0.637
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,0.2,correlation,0.168,0.319
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,0.2,cos,0.17,0.316
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,0.5,correlation,0.211,0.487
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,0.5,cos,0.21,0.475
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,0.7,correlation,0.281,0.65
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,0.7,cos,0.285,0.646
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,1,correlation,0.268,0.638
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,1,cos,0.274,0.642
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,1.4,correlation,0.235,0.574
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,1.4,cos,0.228,0.596
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,2,correlation,0.21,0.428
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,2,cos,0.175,0.467
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,5,correlation,0.076,0.137
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,5,cos,0.054,0.189
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,7,correlation,0.042,0.097
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,1000,7,cos,0.008,0.124
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,0.2,correlation,0.181,0.376
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,0.2,cos,0.182,0.37
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,0.5,correlation,0.221,0.584
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,0.5,cos,0.221,0.575
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,0.7,correlation,0.283,0.704
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,0.7,cos,0.286,0.702
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,1,correlation,0.28,0.702
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,1,cos,0.286,0.702
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,1.4,correlation,0.245,0.695
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,1.4,cos,0.252,0.691
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,2,correlation,0.247,0.655
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,2,cos,0.228,0.664
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,5,correlation,0.133,0.371
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,5,cos,0.104,0.45
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,7,correlation,0.069,0.244
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,2000,7,cos,0.062,0.336
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,3000,0.2,correlation,0.18,0.396
scpmi,raw,head,n,1,ukwac_wackypedia,e,nvaa,3000,0.2,cos,0.18,0.391
